,score,elapsedTime,nEst,crit,maxFeat,boots,oobScore,warmStart
14,0.859883236030025,8.4076,60,entropy,auto,False,-1,False
15,0.859883236030025,8.4433,60,entropy,sqrt,False,-1,False
16,0.859883236030025,9.6253,70,entropy,sqrt,False,-1,False
17,0.859883236030025,9.6472,70,entropy,sqrt,False,-1,True
18,0.859883236030025,9.6721,70,entropy,sqrt,False,-1,True
19,0.859883236030025,9.6907,70,entropy,auto,False,-1,False
20,0.859883236030025,9.6962,70,entropy,auto,False,-1,True
21,0.859883236030025,9.7,70,entropy,auto,False,-1,False
22,0.859883236030025,9.7102,70,entropy,sqrt,False,-1,False
23,0.859883236030025,9.9424,70,entropy,auto,False,-1,True
24,0.8590492076730609,11.7256,90,entropy,sqrt,False,-1,True
25,0.8590492076730609,11.754,90,entropy,sqrt,False,-1,False
26,0.8590492076730609,11.7621,90,entropy,auto,False,-1,False
27,0.8590492076730609,11.8006,90,entropy,auto,False,-1,True
